epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
134,956.007,0.873,1.12781,0.81393,0.92174,0.822,0.75082,0.81737,0.6317,0.81672,0.7455,0.80762,0.48085,0.82264,0.98942,0.80011,0.92385,0.005611,0.005611,0.005611
135,962.635,0.88962,1.15364,0.82567,0.92235,0.8082,0.73313,0.81917,0.63919,0.80684,0.73117,0.81141,0.48936,0.7935,0.96462,0.78644,0.90801,0.005578,0.005578,0.005578
136,969.298,0.89362,1.16574,0.83224,0.92484,0.76297,0.73662,0.79407,0.61237,0.75939,0.73295,0.78648,0.47552,0.80704,0.97558,0.88812,0.91592,0.005545,0.005545,0.005545
137,975.994,0.89648,1.15518,0.82598,0.92653,0.81403,0.74817,0.8305,0.65135,0.81072,0.74539,0.8219,0.50428,0.77603,0.92594,0.78848,0.90585,0.005512,0.005512,0.005512
138,982.737,0.91076,1.19189,0.85424,0.93457,0.81854,0.73174,0.81987,0.64357,0.81198,0.72113,0.80259,0.48179,0.77593,0.94084,0.79335,0.90762,0.005479,0.005479,0.005479
139,989.648,0.88795,1.12983,0.81014,0.91671,0.81866,0.75898,0.83149,0.65616,0.81273,0.75394,0.82044,0.5061,0.77624,0.91852,0.75785,0.90698,0.005446,0.005446,0.005446
140,996.445,0.87645,1.12961,0.814,0.92009,0.83226,0.75619,0.84306,0.65699,0.83333,0.75457,0.83749,0.53454,0.80169,0.91963,0.73331,0.91202,0.005413,0.005413,0.005413
141,1003.21,0.89605,1.15554,0.82125,0.92439,0.83703,0.75151,0.83953,0.6629,0.83402,0.744,0.82971,0.51522,0.77248,0.91319,0.73157,0.90392,0.00538,0.00538,0.00538
142,1010.09,0.8995,1.14486,0.80268,0.92301,0.83564,0.7842,0.85308,0.68172,0.82939,0.77917,0.84263,0.5196,0.75529,0.91619,0.72326,0.89716,0.005347,0.005347,0.005347
143,1017.17,0.88789,1.14728,0.81204,0.92304,0.85527,0.76211,0.84942,0.67622,0.85177,0.75903,0.84053,0.5082,0.75908,0.90424,0.71716,0.89824,0.005314,0.005314,0.005314
144,1023.83,0.87362,1.15139,0.79908,0.92139,0.84485,0.76114,0.84579,0.66122,0.84675,0.75546,0.83316,0.48741,0.81604,0.99587,0.75578,0.91438,0.005281,0.005281,0.005281
145,1030.53,0.87869,1.12279,0.78782,0.91449,0.8422,0.75059,0.84046,0.66618,0.8405,0.7475,0.83103,0.51099,0.7633,0.91066,0.79123,0.90229,0.005248,0.005248,0.005248
146,1037.17,0.85398,1.09482,0.76667,0.91156,0.84851,0.75044,0.84573,0.66841,0.84508,0.74772,0.8373,0.50854,0.76833,0.92943,0.76027,0.90344,0.005215,0.005215,0.005215
147,1044.08,0.85885,1.12094,0.7873,0.91278,0.84194,0.75361,0.83763,0.65714,0.83913,0.75077,0.82823,0.50098,0.77396,0.92834,0.78175,0.90449,0.005182,0.005182,0.005182
148,1050.64,0.85873,1.10677,0.7671,0.90792,0.83514,0.80022,0.85966,0.67941,0.82448,0.79693,0.85016,0.52616,0.75187,0.89778,0.70465,0.89327,0.005149,0.005149,0.005149
149,1057.69,0.87663,1.14378,0.79164,0.92045,0.8328,0.78247,0.85278,0.68346,0.8285,0.77801,0.84142,0.53216,0.741,0.88063,0.70449,0.89075,0.005116,0.005116,0.005116
150,1064.47,0.87604,1.15087,0.79368,0.92336,0.79949,0.75909,0.83076,0.65733,0.79375,0.75216,0.81779,0.50014,0.7653,0.93562,0.81892,0.90029,0.005083,0.005083,0.005083
151,1071.05,0.86448,1.14003,0.79499,0.92049,0.79288,0.753,0.81671,0.62416,0.78205,0.74187,0.80448,0.48405,0.7719,0.94276,0.83112,0.90577,0.00505,0.00505,0.00505
152,1077.66,0.88167,1.14689,0.80142,0.9207,0.81429,0.74464,0.82413,0.64286,0.80712,0.73803,0.81265,0.48761,0.77702,0.94398,0.83497,0.90616,0.005017,0.005017,0.005017
153,1084.86,0.86938,1.13654,0.78121,0.91567,0.80896,0.80209,0.85121,0.67205,0.80607,0.7912,0.83741,0.50369,0.76701,0.94619,0.73357,0.90027,0.004984,0.004984,0.004984
154,1091.67,0.84788,1.1162,0.75441,0.9111,0.84144,0.79588,0.86462,0.69319,0.8415,0.78983,0.8566,0.52499,0.74532,0.91055,0.69741,0.89807,0.004951,0.004951,0.004951
155,1098.62,0.8641,1.13203,0.77069,0.91534,0.81793,0.78717,0.84743,0.67375,0.81346,0.78274,0.83949,0.52151,0.75765,0.90741,0.7426,0.89902,0.004918,0.004918,0.004918
156,1105.37,0.84488,1.10191,0.76033,0.90872,0.84331,0.77255,0.85663,0.67247,0.83867,0.76739,0.84758,0.51919,0.76165,0.90173,0.70983,0.89477,0.004885,0.004885,0.004885
157,1112.2,0.86371,1.13407,0.78132,0.9137,0.82848,0.80056,0.86071,0.6831,0.82611,0.79233,0.84693,0.51655,0.75973,0.92708,0.70528,0.89338,0.004852,0.004852,0.004852
158,1118.71,0.85954,1.11101,0.76614,0.91169,0.83548,0.7954,0.8617,0.6885,0.82919,0.78981,0.84971,0.51993,0.74502,0.91224,0.70428,0.89156,0.004819,0.004819,0.004819
159,1125.44,0.86576,1.14533,0.78494,0.91589,0.81636,0.80475,0.85913,0.68298,0.81059,0.79969,0.84865,0.5168,0.76171,0.92492,0.72059,0.89924,0.004786,0.004786,0.004786
160,1132.06,0.84358,1.10725,0.75318,0.90926,0.85119,0.77364,0.8553,0.67738,0.84933,0.7693,0.8476,0.53151,0.76104,0.88857,0.70264,0.90033,0.004753,0.004753,0.004753
161,1138.89,0.85323,1.1191,0.75784,0.91012,0.83835,0.79112,0.85773,0.68594,0.83668,0.78401,0.84908,0.53932,0.74927,0.88917,0.69975,0.89523,0.00472,0.00472,0.00472
162,1145.53,0.83867,1.08913,0.76059,0.91044,0.83344,0.78594,0.85619,0.67662,0.82845,0.78054,0.84689,0.51673,0.75041,0.91394,0.70741,0.89432,0.004687,0.004687,0.004687
163,1152.04,0.84784,1.10857,0.75527,0.91277,0.84742,0.80833,0.86786,0.7038,0.84228,0.80363,0.85813,0.53243,0.73702,0.89504,0.67345,0.89616,0.004654,0.004654,0.004654
164,1158.62,0.85987,1.12678,0.75757,0.91528,0.88021,0.78626,0.87067,0.69992,0.87076,0.78426,0.86403,0.54681,0.72992,0.88458,0.67565,0.89069,0.004621,0.004621,0.004621
165,1165.25,0.85263,1.11286,0.74943,0.91017,0.83028,0.79529,0.86081,0.68303,0.82778,0.78959,0.85014,0.52002,0.74856,0.89295,0.72111,0.89214,0.004588,0.004588,0.004588
166,1172.09,0.85544,1.12801,0.77172,0.91414,0.85895,0.79089,0.86899,0.69043,0.8576,0.78874,0.8627,0.50859,0.75211,0.96446,0.69304,0.89652,0.004555,0.004555,0.004555
167,1178.66,0.83361,1.07572,0.72614,0.90249,0.87845,0.80252,0.88171,0.7074,0.89053,0.78691,0.8731,0.5286,0.73045,0.90598,0.65604,0.88882,0.004522,0.004522,0.004522
168,1185.28,0.84402,1.10437,0.74679,0.9092,0.83206,0.82495,0.88367,0.70964,0.87141,0.77714,0.86858,0.53865,0.72436,0.8841,0.6506,0.88378,0.004489,0.004489,0.004489
169,1191.91,0.82723,1.07608,0.73377,0.90383,0.84973,0.80332,0.8707,0.69581,0.84381,0.79793,0.85875,0.51727,0.74226,0.93709,0.67214,0.89293,0.004456,0.004456,0.004456
170,1198.4,0.86201,1.12041,0.75132,0.91216,0.82973,0.80201,0.8697,0.69962,0.82707,0.79969,0.86415,0.53382,0.73442,0.89861,0.70666,0.89378,0.004423,0.004423,0.004423
171,1205.08,0.84063,1.07914,0.73524,0.90627,0.81199,0.77259,0.84958,0.67299,0.81154,0.76847,0.84307,0.52248,0.7481,0.91049,0.81842,0.8968,0.00439,0.00439,0.00439
172,1211.6,0.84007,1.10511,0.73798,0.90936,0.8762,0.80068,0.88001,0.71496,0.87327,0.79694,0.87286,0.54529,0.7091,0.86221,0.64818,0.88509,0.004357,0.004357,0.004357
173,1218.29,0.83801,1.10195,0.72623,0.9052,0.87655,0.81101,0.88547,0.71676,0.87284,0.80787,0.87747,0.54839,0.71595,0.88029,0.63662,0.88595,0.004324,0.004324,0.004324
174,1225,0.83461,1.08444,0.72502,0.90434,0.83549,0.80383,0.86801,0.69789,0.83115,0.79716,0.85735,0.52969,0.72409,0.89258,0.6984,0.88859,0.004291,0.004291,0.004291
175,1231.74,0.81401,1.06546,0.69748,0.90035,0.80078,0.77947,0.83498,0.6722,0.79462,0.76666,0.82277,0.51289,0.73097,0.92651,0.79191,0.89168,0.004258,0.004258,0.004258
176,1238.57,0.84404,1.11487,0.75296,0.91235,0.82763,0.76587,0.847,0.67296,0.82272,0.76147,0.83611,0.51374,0.74501,0.89763,0.79009,0.89741,0.004225,0.004225,0.004225
177,1245.09,0.82578,1.08658,0.72626,0.90725,0.85213,0.81995,0.88226,0.70979,0.85493,0.8111,0.87271,0.54039,0.71995,0.86592,0.66183,0.88501,0.004192,0.004192,0.004192
178,1251.62,0.82812,1.09812,0.7174,0.90111,0.86286,0.82344,0.88851,0.71515,0.85795,0.81822,0.87642,0.55527,0.71383,0.84944,0.62562,0.8837,0.004159,0.004159,0.004159
179,1258.34,0.8325,1.08397,0.71464,0.90163,0.86682,0.81732,0.88662,0.71174,0.85285,0.8137,0.87204,0.54127,0.6997,0.86089,0.65022,0.87978,0.004126,0.004126,0.004126
180,1264.96,0.8346,1.10525,0.7252,0.90893,0.82955,0.81902,0.88105,0.71059,0.87611,0.78151,0.87108,0.55351,0.7186,0.86277,0.65613,0.88678,0.004093,0.004093,0.004093
181,1272.42,0.83909,1.08932,0.72082,0.90675,0.87081,0.82556,0.89557,0.72197,0.87357,0.81262,0.88559,0.55517,0.72524,0.86576,0.62168,0.8924,0.00406,0.00406,0.00406
182,1279.88,0.84346,1.10336,0.73933,0.91097,0.88402,0.83325,0.89701,0.72681,0.8755,0.82378,0.88413,0.55716,0.70283,0.85929,0.61379,0.87939,0.004027,0.004027,0.004027
183,1286.64,0.81855,1.07698,0.70516,0.9002,0.87632,0.80948,0.8915,0.72734,0.88829,0.79042,0.8807,0.5424,0.70297,0.88034,0.62593,0.87793,0.003994,0.003994,0.003994
184,1293.26,0.83202,1.09603,0.72485,0.90987,0.8784,0.79064,0.87431,0.69968,0.87878,0.77804,0.86225,0.51444,0.7279,0.93945,0.69653,0.88681,0.003961,0.003961,0.003961
185,1299.94,0.82349,1.09134,0.70441,0.90104,0.89508,0.81754,0.89877,0.73028,0.89067,0.81227,0.88977,0.54509,0.70674,0.88991,0.62441,0.8799,0.003928,0.003928,0.003928
186,1306.72,0.83167,1.10963,0.72346,0.90641,0.89051,0.83598,0.89618,0.73091,0.88872,0.83211,0.88871,0.55047,0.69612,0.86127,0.60994,0.87811,0.003895,0.003895,0.003895
187,1313.52,0.80703,1.04585,0.69691,0.89708,0.87944,0.81759,0.89226,0.7217,0.86874,0.8139,0.88168,0.54461,0.70733,0.87145,0.62678,0.88229,0.003862,0.003862,0.003862
188,1320.95,0.83222,1.09791,0.71592,0.90228,0.86726,0.85224,0.89905,0.73191,0.87249,0.83746,0.89009,0.56005,0.69601,0.84906,0.59206,0.87605,0.003829,0.003829,0.003829
189,1327.99,0.82745,1.09403,0.7157,0.90196,0.8527,0.85365,0.89644,0.73294,0.84698,0.84764,0.88517,0.56279,0.69267,0.84914,0.59777,0.87688,0.003796,0.003796,0.003796
190,1334.73,0.82072,1.09135,0.70747,0.90479,0.86473,0.82485,0.88714,0.71936,0.89749,0.79061,0.87686,0.55263,0.71157,0.85569,0.62952,0.87859,0.003763,0.003763,0.003763
191,1341.69,0.8236,1.08198,0.70913,0.90596,0.85487,0.83707,0.89481,0.71957,0.85008,0.8332,0.88441,0.55466,0.70662,0.85928,0.63927,0.87862,0.00373,0.00373,0.00373
192,1348.52,0.81354,1.05087,0.68963,0.89439,0.84444,0.82576,0.88245,0.71646,0.84297,0.81903,0.87341,0.54073,0.70593,0.87191,0.67027,0.87838,0.003697,0.003697,0.003697
193,1355.4,0.80385,1.0644,0.69336,0.89603,0.87025,0.85721,0.90451,0.73647,0.86426,0.8508,0.89421,0.56422,0.6885,0.8669,0.60179,0.87397,0.003664,0.003664,0.003664
194,1362.59,0.81785,1.08508,0.6958,0.89941,0.89348,0.82711,0.89933,0.72602,0.88758,0.82112,0.88977,0.5487,0.71873,0.89862,0.622,0.88101,0.003631,0.003631,0.003631
195,1369.74,0.81383,1.07378,0.68696,0.89756,0.88108,0.85577,0.90429,0.7289,0.87608,0.84626,0.89352,0.55242,0.7133,0.85527,0.59747,0.8816,0.003598,0.003598,0.003598
196,1377.03,0.81908,1.08991,0.70794,0.90154,0.88505,0.84054,0.89828,0.73164,0.87784,0.83926,0.89105,0.56274,0.7043,0.84171,0.6184,0.88044,0.003565,0.003565,0.003565
197,1383.83,0.81113,1.06201,0.68469,0.89815,0.89882,0.8427,0.9039,0.73918,0.89312,0.83754,0.8947,0.5684,0.69382,0.84267,0.59415,0.87309,0.003532,0.003532,0.003532
198,1390.67,0.82975,1.09206,0.72661,0.90549,0.86357,0.83404,0.88562,0.7224,0.86927,0.82475,0.87697,0.53893,0.70521,0.89128,0.65063,0.8808,0.003499,0.003499,0.003499
199,1397.51,0.79335,1.0588,0.68302,0.89978,0.91949,0.82094,0.9043,0.73379,0.91564,0.81457,0.89278,0.55735,0.68626,0.84669,0.60038,0.87424,0.003466,0.003466,0.003466
200,1404.7,0.79924,1.0675,0.68319,0.89732,0.8799,0.85991,0.90819,0.73677,0.88024,0.84638,0.89866,0.56062,0.69993,0.83853,0.5878,0.87825,0.003433,0.003433,0.003433
201,1411.98,0.81788,1.0908,0.69655,0.89922,0.86012,0.86266,0.9034,0.7346,0.87262,0.84545,0.89588,0.56364,0.68906,0.84708,0.58806,0.87601,0.0034,0.0034,0.0034
202,1419.28,0.80728,1.08307,0.70173,0.90334,0.90143,0.84222,0.9104,0.74623,0.89661,0.83877,0.90065,0.57541,0.67315,0.81904,0.57424,0.87043,0.003367,0.003367,0.003367
203,1427.63,0.80052,1.06029,0.6797,0.89722,0.89759,0.8306,0.90523,0.73904,0.89568,0.82443,0.89551,0.56238,0.6871,0.83625,0.60533,0.87467,0.003334,0.003334,0.003334
204,1434.75,0.79448,1.06791,0.68548,0.89759,0.89671,0.84853,0.91291,0.74828,0.90382,0.83876,0.90364,0.57035,0.67996,0.82899,0.57555,0.87426,0.003301,0.003301,0.003301
205,1441.37,0.80896,1.09102,0.69543,0.89993,0.90394,0.83075,0.90365,0.73935,0.89955,0.82721,0.89629,0.56177,0.69148,0.83925,0.59914,0.87684,0.003268,0.003268,0.003268
206,1447.97,0.79706,1.04114,0.67154,0.88747,0.85176,0.85478,0.89535,0.72839,0.85036,0.84368,0.88515,0.54948,0.68987,0.87007,0.62904,0.87584,0.003235,0.003235,0.003235
207,1454.83,0.77362,1.02327,0.65894,0.88663,0.87001,0.84951,0.90387,0.74016,0.87163,0.84092,0.89295,0.55877,0.68029,0.85076,0.60213,0.87122,0.003202,0.003202,0.003202
208,1461.78,0.79338,1.06608,0.67004,0.89506,0.87942,0.8636,0.90884,0.74311,0.87588,0.8599,0.89922,0.56895,0.68371,0.8471,0.58918,0.87429,0.003169,0.003169,0.003169
209,1468.51,0.80653,1.0659,0.68975,0.89663,0.89285,0.8551,0.90997,0.74268,0.88859,0.8518,0.90043,0.56742,0.6984,0.83709,0.58086,0.87687,0.003136,0.003136,0.003136
210,1475.18,0.80394,1.06864,0.67774,0.89822,0.89737,0.87071,0.91967,0.75781,0.89641,0.85706,0.90496,0.57707,0.66922,0.83352,0.55029,0.86817,0.003103,0.003103,0.003103
211,1481.92,0.78138,1.0572,0.665,0.89337,0.87962,0.85413,0.9058,0.73274,0.87525,0.84219,0.88948,0.54415,0.69413,0.8911,0.61003,0.87779,0.00307,0.00307,0.00307
212,1488.55,0.78388,1.03523,0.65232,0.88945,0.89773,0.83607,0.90447,0.74012,0.88996,0.82991,0.89102,0.55629,0.6831,0.86956,0.61427,0.87225,0.003037,0.003037,0.003037
213,1495.46,0.81456,1.10957,0.70003,0.90372,0.89288,0.84921,0.90512,0.74074,0.88722,0.84505,0.8981,0.57072,0.67947,0.83709,0.58912,0.8706,0.003004,0.003004,0.003004
214,1502.11,0.8027,1.06316,0.66966,0.89616,0.89575,0.8599,0.91345,0.74251,0.89021,0.84864,0.90198,0.56267,0.67775,0.86035,0.5717,0.87038,0.002971,0.002971,0.002971
215,1509.02,0.7887,1.04949,0.65906,0.89035,0.91918,0.86506,0.92282,0.76267,0.92041,0.84851,0.91278,0.58605,0.65652,0.81816,0.54769,0.86556,0.002938,0.002938,0.002938
216,1515.82,0.78426,1.03949,0.66214,0.89048,0.90904,0.86586,0.91709,0.76065,0.90672,0.84977,0.90528,0.57382,0.66806,0.83076,0.55319,0.86648,0.002905,0.002905,0.002905
217,1522.74,0.77948,1.02823,0.65883,0.89215,0.92582,0.83918,0.9186,0.7567,0.92082,0.83424,0.90982,0.58499,0.66741,0.8161,0.55521,0.86789,0.002872,0.002872,0.002872
218,1529.51,0.79255,1.06981,0.6748,0.89474,0.89068,0.84796,0.90933,0.74345,0.88339,0.84253,0.90033,0.57136,0.68311,0.83608,0.59128,0.87205,0.002839,0.002839,0.002839
219,1536.14,0.75464,0.99734,0.63442,0.88058,0.90023,0.87045,0.92048,0.76177,0.89385,0.86459,0.91063,0.58821,0.65838,0.81302,0.54603,0.8667,0.002806,0.002806,0.002806
220,1543.3,0.77478,1.03709,0.65011,0.88739,0.9059,0.87032,0.92413,0.76792,0.90241,0.86376,0.91465,0.58532,0.65601,0.81569,0.54434,0.86366,0.002773,0.002773,0.002773
221,1550.27,0.78497,1.03976,0.65348,0.88703,0.89477,0.84777,0.91337,0.75487,0.8938,0.83993,0.90077,0.58261,0.65905,0.8136,0.56975,0.86647,0.00274,0.00274,0.00274
222,1556.98,0.77977,1.0285,0.64616,0.88764,0.91291,0.8582,0.91752,0.75064,0.90261,0.85362,0.90616,0.56895,0.67901,0.8263,0.56686,0.86901,0.002707,0.002707,0.002707
223,1563.7,0.80339,1.06794,0.66754,0.89684,0.91123,0.84229,0.91736,0.76057,0.90522,0.83575,0.90829,0.58657,0.66204,0.80854,0.55671,0.86685,0.002674,0.002674,0.002674
224,1570.89,0.7866,1.05934,0.65312,0.89114,0.88889,0.8733,0.92004,0.75794,0.88438,0.86268,0.90945,0.58062,0.67201,0.82415,0.55673,0.86993,0.002641,0.002641,0.002641
225,1577.47,0.75815,1.01086,0.61992,0.8829,0.90821,0.871,0.92635,0.76968,0.90333,0.86583,0.91887,0.58847,0.65494,0.81154,0.5419,0.86302,0.002608,0.002608,0.002608
226,1584.32,0.76446,1.01219,0.63276,0.88487,0.90658,0.86472,0.92675,0.76126,0.90299,0.86021,0.91712,0.58241,0.65691,0.83377,0.54726,0.8632,0.002575,0.002575,0.002575
227,1590.88,0.76995,1.02803,0.64806,0.88883,0.91716,0.87192,0.92671,0.77283,0.91143,0.86627,0.91848,0.58809,0.65174,0.82159,0.54404,0.8645,0.002542,0.002542,0.002542
228,1598.06,0.78625,1.03452,0.65535,0.88965,0.89945,0.88607,0.92819,0.77315,0.8921,0.87816,0.91692,0.59088,0.64861,0.8173,0.5369,0.86325,0.002509,0.002509,0.002509
229,1605.33,0.77935,1.05762,0.65785,0.89323,0.93399,0.86615,0.92784,0.77061,0.93611,0.85579,0.91738,0.5899,0.64449,0.82167,0.53034,0.86079,0.002476,0.002476,0.002476
230,1612.98,0.79669,1.07242,0.66967,0.89595,0.90048,0.86195,0.91847,0.76016,0.8978,0.85565,0.90984,0.58476,0.65438,0.82531,0.5495,0.86303,0.002443,0.002443,0.002443
231,1620.17,0.78082,1.05,0.64737,0.88859,0.93074,0.86979,0.92735,0.77229,0.9254,0.86263,0.9169,0.59375,0.64792,0.80484,0.52847,0.86099,0.00241,0.00241,0.00241
232,1627.33,0.77944,1.0462,0.64221,0.88986,0.90649,0.876,0.92205,0.76177,0.89787,0.86598,0.90774,0.58304,0.65568,0.82358,0.53887,0.86361,0.002377,0.002377,0.002377
233,1633.95,0.78749,1.06757,0.6633,0.89534,0.89493,0.86513,0.9181,0.75343,0.88608,0.85954,0.9045,0.57224,0.67535,0.8389,0.56506,0.8707,0.002344,0.002344,0.002344
234,1640.99,0.78468,1.0576,0.66557,0.89318,0.91695,0.8675,0.92589,0.76294,0.91387,0.85913,0.91398,0.57649,0.67088,0.82997,0.54146,0.86928,0.002311,0.002311,0.002311
235,1647.87,0.78376,1.04699,0.65066,0.8881,0.91668,0.87591,0.92148,0.75624,0.91208,0.86969,0.91044,0.57604,0.671,0.82352,0.5437,0.86991,0.002278,0.002278,0.002278
236,1654.64,0.7842,1.05631,0.65834,0.89204,0.89732,0.86174,0.91696,0.76103,0.90182,0.84464,0.90531,0.57448,0.65117,0.83027,0.54981,0.86356,0.002245,0.002245,0.002245
237,1661.28,0.79061,1.06423,0.66214,0.89444,0.91453,0.86023,0.92189,0.76705,0.90973,0.85416,0.91445,0.5887,0.64331,0.81875,0.5376,0.86212,0.002212,0.002212,0.002212
238,1667.98,0.77449,1.04461,0.64399,0.88962,0.9226,0.86995,0.92648,0.77476,0.9169,0.8649,0.91817,0.59521,0.64281,0.81095,0.51968,0.86241,0.002179,0.002179,0.002179
239,1675,0.7798,1.05817,0.65346,0.88797,0.89155,0.88112,0.92574,0.76295,0.8857,0.87512,0.91693,0.58557,0.65513,0.81546,0.54192,0.86416,0.002146,0.002146,0.002146
240,1681.79,0.77846,1.04249,0.6483,0.89177,0.90905,0.8742,0.92377,0.76466,0.90809,0.85863,0.91241,0.57613,0.66032,0.82772,0.53611,0.86441,0.002113,0.002113,0.002113
241,1688.48,0.76865,1.02476,0.63047,0.88685,0.92464,0.87656,0.92928,0.77478,0.91845,0.86924,0.91673,0.58766,0.63787,0.8021,0.51782,0.86037,0.00208,0.00208,0.00208
242,1695.13,0.7597,1.004,0.61404,0.88426,0.93104,0.862,0.92448,0.77122,0.93,0.84805,0.91447,0.58542,0.63759,0.80522,0.53633,0.86051,0.002047,0.002047,0.002047
243,1702.55,0.75526,1.01717,0.62088,0.88698,0.91024,0.87627,0.92417,0.76806,0.9052,0.87154,0.91733,0.59387,0.63397,0.79647,0.52376,0.8612,0.002014,0.002014,0.002014
244,1709.89,0.75901,1.03381,0.63248,0.8858,0.90624,0.8812,0.92787,0.76559,0.9192,0.86083,0.91571,0.57982,0.64526,0.8232,0.53385,0.86387,0.001981,0.001981,0.001981
245,1716.66,0.77212,1.0394,0.63292,0.88781,0.90518,0.87785,0.92766,0.77078,0.90005,0.87133,0.91733,0.5884,0.63785,0.81346,0.53302,0.86047,0.001948,0.001948,0.001948
246,1723.31,0.78476,1.061,0.64965,0.89349,0.90257,0.89421,0.9304,0.77575,0.90203,0.88405,0.92328,0.59275,0.63674,0.80661,0.52506,0.85949,0.001915,0.001915,0.001915
247,1730.18,0.75394,1.00131,0.6175,0.88329,0.92255,0.88052,0.92849,0.77114,0.91718,0.87182,0.92025,0.59344,0.63936,0.80833,0.52185,0.86103,0.001882,0.001882,0.001882
248,1736.74,0.75786,1.02228,0.63336,0.88752,0.92944,0.88358,0.93217,0.77724,0.92503,0.87388,0.92171,0.59759,0.64287,0.80491,0.50966,0.86136,0.001849,0.001849,0.001849
249,1743.72,0.75599,1.02468,0.62786,0.88548,0.91991,0.87844,0.93201,0.77762,0.93237,0.86154,0.92466,0.59994,0.6347,0.78711,0.50929,0.85776,0.001816,0.001816,0.001816
250,1750.49,0.76236,1.01955,0.62624,0.88354,0.93802,0.86597,0.93169,0.77688,0.93076,0.85968,0.92192,0.59287,0.64068,0.80485,0.51605,0.8587,0.001783,0.001783,0.001783
251,1757.08,0.76857,1.04037,0.63274,0.88515,0.93292,0.85911,0.92955,0.77432,0.92822,0.85164,0.91715,0.5891,0.64187,0.80951,0.52061,0.85968,0.00175,0.00175,0.00175
252,1764.01,0.75924,1.03942,0.62963,0.88328,0.92345,0.87836,0.93013,0.77453,0.92328,0.87021,0.9195,0.59238,0.64135,0.80246,0.5195,0.86158,0.001717,0.001717,0.001717
253,1770.79,0.74769,1.01093,0.61968,0.88374,0.931,0.88336,0.93656,0.78206,0.92613,0.87777,0.92765,0.60444,0.62693,0.78523,0.49917,0.85614,0.001684,0.001684,0.001684
254,1778.09,0.74466,1.00539,0.61087,0.8837,0.91799,0.88702,0.93075,0.77534,0.91082,0.87686,0.91876,0.58953,0.63256,0.80435,0.52182,0.85927,0.001651,0.001651,0.001651
255,1784.87,0.74753,0.99806,0.61336,0.88044,0.91,0.88001,0.9273,0.77035,0.91151,0.86438,0.91519,0.57956,0.64783,0.81744,0.5356,0.86192,0.001618,0.001618,0.001618
256,1791.48,0.74663,1.01513,0.61342,0.88122,0.93203,0.88706,0.93174,0.78071,0.9257,0.88107,0.9226,0.59911,0.63232,0.80305,0.51049,0.85884,0.001585,0.001585,0.001585
257,1798.63,0.76634,1.06073,0.6288,0.88692,0.92341,0.88114,0.93326,0.78207,0.91834,0.87645,0.92345,0.60358,0.62658,0.78476,0.50805,0.85645,0.001552,0.001552,0.001552
258,1805.22,0.76163,1.04523,0.62815,0.8875,0.93991,0.87858,0.93641,0.78488,0.93556,0.87104,0.92506,0.60037,0.62012,0.78071,0.49711,0.85594,0.001519,0.001519,0.001519
259,1811.8,0.75171,1.01965,0.6211,0.8855,0.9343,0.87209,0.93355,0.7794,0.92624,0.86397,0.9212,0.59301,0.63277,0.7918,0.50756,0.85689,0.001486,0.001486,0.001486
260,1818.51,0.74568,1.01129,0.61528,0.87885,0.91678,0.87359,0.93338,0.77931,0.9084,0.86553,0.92151,0.59257,0.63287,0.79494,0.51921,0.85743,0.001453,0.001453,0.001453
261,1825.11,0.75713,1.01865,0.61835,0.88268,0.94133,0.88044,0.93618,0.78549,0.93613,0.87273,0.92775,0.58847,0.63152,0.7948,0.5088,0.85716,0.00142,0.00142,0.00142
262,1832.08,0.75136,1.02214,0.61461,0.88164,0.93115,0.88826,0.93878,0.78822,0.93074,0.88026,0.93072,0.60169,0.62566,0.79015,0.49387,0.8552,0.001387,0.001387,0.001387
263,1838.69,0.73321,0.97956,0.5973,0.87825,0.91357,0.89955,0.93434,0.7811,0.93154,0.87536,0.92698,0.5986,0.62763,0.78164,0.49925,0.8554,0.001354,0.001354,0.001354
264,1845.58,0.74668,1.01704,0.61141,0.88234,0.94006,0.89419,0.94028,0.79333,0.93301,0.88696,0.9304,0.60918,0.61471,0.77074,0.48095,0.85294,0.001321,0.001321,0.001321
265,1852.99,0.74288,1.00135,0.5951,0.87517,0.92263,0.90003,0.93845,0.78492,0.9162,0.8933,0.92907,0.604,0.62347,0.78421,0.49947,0.85491,0.001288,0.001288,0.001288
266,1859.65,0.75741,1.0333,0.61781,0.88379,0.94111,0.87683,0.93921,0.78709,0.93599,0.87024,0.9294,0.60001,0.62539,0.79297,0.49043,0.85377,0.001255,0.001255,0.001255
267,1866.73,0.75553,1.02789,0.62255,0.88268,0.94263,0.88696,0.94038,0.79163,0.93507,0.88005,0.92897,0.60681,0.6238,0.77962,0.48885,0.85437,0.001222,0.001222,0.001222
268,1873.64,0.75765,1.04289,0.62012,0.88437,0.92776,0.89197,0.94002,0.78512,0.91921,0.88438,0.92994,0.59948,0.6267,0.79341,0.48764,0.85475,0.001189,0.001189,0.001189
